"sex","age","Computer","TV","Cellphone","Software","Frequency3","Monetary3","Monetary60"
0,28,5,1,2,0,8,2042547.3369994,5353713.69597268
1,30,6,1,2,5,14,2376441.65712914,6734707.42814065
1,20,4,0,0,3,7,1978260.06167522,4928090.0490346
0,32,1,3,0,3,7,2168426.41424832,5340725.85698696
1,24,0,3,2,0,5,1201143.09229854,5927825.86686007
0,20,5,3,1,1,10,2123351.42681337,5366763.2499673
0,16,1,2,0,4,7,1677912.50744824,4767675.36151161
0,31,0,0,1,2,3,1169165.11936073,3802265.4005638
1,32,0,0,2,1,3,1369742.69621759,4632881.71742929
0,19,3,0,1,2,6,1508891.9749562,2956170.17938241
0,37,1,0,0,2,3,1246100.66131129,6282056.79735266
0,17,4,2,2,2,10,1648553.92322518,5540009.18247959
0,34,2,3,0,3,8,2185497.13819485,5970468.47059783
1,33,5,1,1,5,12,2326447.30193099,5557998.94518936
1,31,6,0,2,6,14,2677248.13210346,7623265.62162673
1,23,0,2,1,0,3,1520621.01638925,6742471.24586321
1,30,5,2,0,5,12,2267382.10872602,4429506.75398822
0,29,1,0,2,0,3,1135555.92909482,117810.451239631
0,34,3,0,2,6,11,2195690.57377187,6560637.19552507
0,22,0,2,2,6,10,1641555.49910739,8442022.96844634
0,22,2,0,2,1,5,1768259.91673349,4709010.16993986
1,10,2,3,2,3,10,2179466.85554742,6813287.92357827
0,18,2,2,0,7,11,1753867.73646357,3667418.36332502
0,35,1,1,2,6,10,1856646.12266947,6667616.64074456
1,35,4,1,2,5,12,1878795.54566512,6736463.16394972
1,33,3,1,2,1,7,1490589.43549895,6360541.18344806
0,35,2,0,1,0,3,1679762.37249365,3340787.82269618
1,20,3,0,1,4,8,1519700.78481402,5054114.20455715
0,36,5,1,2,2,10,2169695.15446019,8848916.83941806
1,27,2,3,2,7,14,2707180.12710644,5789176.99394229
1,32,1,1,2,0,4,1586348.58826983,2799919.98324361
1,18,1,1,1,1,4,1414863.03338324,4185912.48435606
0,11,6,2,2,4,14,2290997.07944033,7913276.55861163
1,26,2,3,0,7,12,1874977.13199793,8263729.88389931
0,37,5,0,1,5,11,2467855.35701211,6736074.93327391
1,19,5,1,0,3,9,1715169.57404781,7781712.45540698
0,37,5,2,1,3,11,1758800.26705159,5926993.39846897
0,35,6,0,1,5,12,2075447.9020675,6145902.38803723
0,15,3,2,2,6,13,2574990.79583496,9598168.48088006
0,20,4,2,1,5,12,1717900.34282389,7723706.60395593
0,38,3,2,0,7,12,2320972.17281382,8148000.12504693
1,23,2,3,0,0,5,1733374.82890025,5017597.50923851
0,26,5,3,2,2,12,2422874.12052767,5382961.32286604
1,29,6,3,2,7,18,2289299.67068701,8058526.33596687
0,18,1,3,2,5,11,2509873.4050367,7121474.20998767
0,34,6,0,2,3,11,2393725.48818944,3649709.6996518
1,33,0,3,2,7,12,2560801.22059648,4674297.26277925
0,16,4,3,1,7,15,2446362.56530489,6598881.47544504
0,10,2,3,2,2,9,1837271.28311015,3204705.80211852
0,34,3,3,1,3,10,2147055.3350067,4522294.35086173
1,40,6,1,2,4,13,2297838.73167373,3366683.35751987
1,38,0,2,1,7,10,1870114.97245345,6647883.49292826
0,25,2,3,1,1,7,1917445.08678813,4881952.06064436
0,27,6,2,2,6,16,2911298.40366441,9991947.12327468
1,36,6,3,0,0,9,1706120.18733059,7530880.31072866
1,11,5,2,0,4,11,1814672.442108,3771196.15041272
0,27,2,2,2,3,9,1968332.7236776,5859592.56689881
0,33,2,2,2,3,9,2222778.94923827,4788928.65350233
1,35,3,1,1,5,10,2240938.34948236,4664431.28243972
0,33,2,1,2,5,10,1918804.36381694,6003984.8206011
0,39,4,2,2,2,10,2446850.66019058,5623606.81821832
1,36,2,3,1,2,8,2421050.87082878,3482845.52065277
1,12,5,3,1,6,15,3172562.71816432,3935279.71401787
0,18,1,0,2,0,3,1173594.70240066,5122073.78341484
0,26,2,1,1,7,11,2155274.53499011,5734963.64353338
0,15,1,2,0,3,6,1467580.42815779,4199710.78223027
0,38,1,1,1,2,5,1996913.92201358,3792820.15784078
1,10,3,0,0,7,10,1677904.64540575,7908344.84172742
1,27,4,0,0,3,7,1628499.50069996,3713247.19765668
0,24,6,2,0,0,8,1599064.87971139,7421507.86500733
0,14,1,0,1,5,7,1718938.20618916,6270119.92025873
0,14,5,2,2,2,11,1773824.3337538,8044362.11817549
1,12,0,3,0,5,8,1662859.41157972,7630632.000679
0,15,6,2,0,5,13,2559029.80855529,9842618.10201836
1,14,5,3,1,0,9,1699301.27568651,5903992.6727442
0,19,1,3,0,1,5,1581460.92352208,5023383.72437868
0,17,1,1,0,7,9,2080439.41553098,5537671.58144603
0,13,5,0,2,6,13,2675474.75864405,7581184.61394487
1,37,2,1,0,0,3,1352608.56615683,2532632.29091263
1,10,5,2,1,6,14,2448242.42446461,4186368.06644336
1,38,5,3,0,0,8,1444827.232403,6565142.65551585
0,37,5,3,2,0,10,2317279.06168546,6281508.46940917
0,27,0,1,2,1,4,1754595.34832705,5593345.02632728
1,32,4,0,1,1,6,1500383.57545725,3945363.97819811
0,36,0,0,2,3,5,1757069.36812808,6396039.4097245
1,35,0,2,2,7,11,1947054.3180136,5552584.3043742
0,33,0,2,1,6,9,1542603.67068835,5641071.65705675
0,16,1,2,2,0,5,1285069.65954232,3609515.74794728
0,25,6,1,0,3,10,2267638.3875952,7044986.40400996
0,15,1,1,1,5,8,2017689.52533521,5116678.54515062
0,20,0,3,0,0,3,1197975.61409299,1149811.6350332
1,13,1,3,0,5,9,2219905.49283088,3378312.37989674
1,12,0,1,2,4,7,1365463.64599336,5780900.28242015
0,32,1,1,2,1,5,1616534.21929721,5008834.88902601
0,12,5,3,1,3,12,2194332.87287805,8958183.48618003
1,36,4,2,0,5,11,2087300.04939469,5745567.97583461
1,38,6,2,0,7,15,2608406.0575153,7811051.35577151
1,17,1,1,1,6,9,2035621.8633383,8745402.41708987
1,40,4,3,1,6,14,1942431.37710276,5005447.20002484
1,20,6,2,1,3,12,1546211.99553915,5210602.21175872
0,39,5,2,2,2,11,2447397.98124704,7315304.6509217
0,24,6,2,0,7,15,2531668.3226985,6386179.80264731
0,11,2,3,2,6,13,2173093.00742609,11418976.6766699
1,21,5,0,1,7,13,2966977.43979262,9644243.48827909
0,18,2,2,0,4,8,1393137.84260487,6986332.2305285
1,14,0,1,0,2,3,1305427.36115316,3838751.24724269
1,29,2,1,0,5,8,1938777.57971878,5872567.90014618
1,13,6,0,0,2,8,1859641.91992275,6124855.83233274
1,39,1,3,0,3,7,1859118.69503418,7175767.38526122
1,27,6,0,0,4,10,2127770.01645547,7960077.04642019
0,16,2,0,1,6,9,1531367.85651949,3734685.25318121
0,35,0,2,1,0,3,1367610.47985676,4908261.7504584
1,16,0,1,0,3,4,1800137.40210361,3781597.52124375
0,16,4,2,1,7,14,2436651.27808055,8402261.95776528
0,29,6,1,1,5,13,1611247.87042512,3744711.79256281
0,36,4,3,0,2,9,1977617.49484802,2574369.51423219
0,37,2,1,0,3,6,1100511.18661825,6533554.43464038
0,10,4,0,2,5,11,1803996.07379607,8221574.86790093
1,31,0,0,2,7,9,2123721.86998088,5068471.10357234
0,15,2,1,2,6,11,2194137.85377997,5906176.32780701
1,30,4,0,1,5,10,1853539.43252567,7483281.28022802
1,10,0,0,2,6,8,1350320.74444184,6585046.72590887
0,18,1,2,0,4,7,2071733.1449324,3387719.15777399
0,24,0,1,2,4,7,1821361.17599632,3937614.9388643
1,25,4,2,2,7,15,3462023.1664358,8535109.3543909
1,14,3,0,0,2,5,1551519.467892,3506505.62934463
0,11,5,1,1,2,9,1848179.04818271,5031146.6883832
1,38,4,1,1,1,7,1880926.9642547,3505541.33676037
0,32,5,0,2,7,14,2697046.6090798,6304277.01829359
0,35,2,2,0,1,5,1612724.0852415,6132688.01397405
1,24,3,3,1,6,13,2143712.76424627,5571355.2671361
0,19,2,0,1,2,5,1504689.24643372,4897218.04816458
0,29,2,0,2,7,11,2548942.33039299,9401936.56572437
1,30,4,3,2,7,16,2043056.88953258,7761348.99872603
0,39,6,3,1,4,14,2138255.75558987,6527863.57312609
1,33,6,3,0,2,11,2036515.92346714,7183200.04344391
0,10,2,0,2,2,6,852703.747651533,5352518.62877604
0,13,5,0,0,0,5,1818706.73725981,5426114.367111
0,16,0,1,2,3,6,2045254.76200311,4146024.9158796
0,39,4,0,2,0,6,1558017.35121155,1041651.20936917
0,14,5,1,0,6,12,1797427.16218958,6922764.54049452
0,18,6,1,2,2,11,2253955.68685603,9048467.61696621
0,12,3,0,0,7,10,2002963.50600437,7133638.09775879
0,13,4,1,0,4,9,1862963.43232866,3572270.62871228
1,13,1,1,1,1,4,1250450.85919658,4319847.55046924
1,12,5,0,2,4,11,1435376.59689413,7672480.11879111
1,33,1,1,2,4,8,1364250.26286831,6202472.58719277
0,37,6,0,0,3,9,2204505.26789611,6108998.73173149
0,22,3,2,1,5,11,2242523.98752714,5808286.36368691
1,30,1,0,1,6,8,1997134.12582922,8084417.07310771
1,34,5,3,1,0,9,2135784.50913706,4982562.33346676
0,29,4,1,1,0,6,2088249.39904537,5164662.77768534
0,40,5,1,1,0,7,1393387.02834164,5504221.81122025
1,24,6,1,1,2,10,2064057.79782377,6676819.88637224
1,31,3,0,1,2,6,1782457.35701021,3379940.95425884
0,20,2,2,1,5,10,1941910.72689625,5515283.9746163
1,14,0,2,0,2,4,1163799.02166866,3755993.43181275
0,27,4,0,2,2,8,1954512.56503804,2562783.55815076
0,11,3,1,2,1,7,1913217.97467728,5206949.59773132
0,31,4,2,1,0,7,1645341.31652654,6545804.5402474
0,20,2,0,0,6,8,1831359.691776,3581096.78090951
1,23,1,0,1,7,9,1881666.16519734,2073854.38518666
0,24,5,2,1,3,11,1656632.37478146,8384244.3881537
1,20,5,0,1,3,9,1386502.27073105,6734898.15875665
0,32,1,3,1,2,7,1783546.21550139,3744192.18116697
1,29,2,2,2,3,9,1793358.18210542,4850262.47763672
0,36,3,1,0,7,11,2184321.20098048,4903042.88316657
0,10,0,1,0,5,6,1217392.70579122,5422988.77104813
0,20,5,0,1,2,8,1570195.60474032,3772139.90713661
0,26,6,3,2,0,11,2416841.44181621,9537537.42497001
0,17,1,1,2,6,10,2097744.19949908,4986322.70184898
0,20,2,2,0,4,8,1687924.71313874,4247929.1830235
1,13,4,2,0,0,6,1638948.29945626,3037458.24245035
0,29,3,0,0,4,7,1848789.06887064,4717325.10750687
1,17,2,3,2,5,12,2113640.10852548,5857721.89422828
0,26,1,0,1,4,6,1310397.44521275,3182840.36516982
0,21,0,3,0,4,7,1946419.24909415,4814203.68829522
1,16,5,1,0,6,12,1900740.95172821,6050109.61052945
1,17,4,1,2,2,9,1993344.03053462,5629538.49046014
1,27,1,3,1,0,5,1197144.87469945,4116621.420931
0,20,6,2,0,4,12,1325123.38762818,6295081.71899487
1,20,2,1,0,2,5,1767902.94219459,5437180.72787104
0,13,2,2,1,5,10,1498387.93236451,6780562.85089486
0,22,4,2,2,5,13,2921670.70378777,6793393.32325966
0,22,1,0,2,3,6,1586283.43410021,4125732.26650863
0,21,5,2,2,1,10,1982954.84649705,4509233.38682527
0,16,3,2,2,6,13,1909606.10252005,6046119.5092861
0,33,6,1,2,6,15,3498966.01659722,7912148.07011804
0,15,5,0,2,0,7,1510475.67191988,6359363.01654694
0,12,4,3,2,5,14,2612313.92964567,9892667.13754411
0,11,5,3,2,4,14,1596457.30978548,5340634.84695441
0,21,5,0,2,7,14,1679665.90124029,5079623.75054398
0,24,0,0,1,4,5,1254707.01558494,4490158.50215505
0,37,1,1,0,7,9,2034031.81180595,4377277.06281254
0,36,1,1,2,2,6,1829003.03330736,4721450.06372922
0,11,6,2,1,0,9,2400374.61855299,8074874.61169702
1,34,0,3,1,5,9,2026375.49808532,6092879.44541684
0,37,0,2,1,0,3,1050648.08629786,5877796.59913768
0,40,4,0,0,7,11,1822869.14631924,6589619.45157527
0,38,4,0,1,7,12,1520033.57248072,4300839.55970501
0,27,6,1,2,4,13,1777363.31028937,5069756.6158766
0,38,5,1,1,0,7,2059423.21857218,4134384.79519244
1,11,1,3,1,0,5,1687126.17637425,3807922.37015357
0,35,2,2,2,7,13,2354716.28572954,6817879.63958683
0,34,4,2,1,3,10,1689663.3531409,4294223.89868554
0,15,1,1,1,4,7,2138937.38142786,5574362.4314351
0,35,4,1,1,3,9,2072966.22560013,5793576.45101073
0,37,2,2,0,0,4,1424680.83847443,3895029.21394362
0,27,0,3,1,0,4,1521875.18346888,3982854.55484418
1,31,0,1,1,3,5,1611471.51558906,4783064.7397503
1,13,3,3,2,3,11,2517915.44564677,5833057.7157196
0,37,2,0,0,0,2,1358382.70080951,4401943.43882044
0,16,1,1,1,4,7,2081230.72656814,6918724.35287096
0,32,2,1,2,1,6,1484532.09638593,5027411.3024318
0,14,2,2,2,2,8,1625141.12131703,7401519.40199327
0,36,2,1,1,0,4,1172542.9888654,6442045.60250598
0,31,6,2,0,2,10,2312531.5591586,9280675.80810433
0,32,4,0,2,7,13,2759042.62889193,6910047.8703645
1,12,1,3,2,3,9,2288497.27458685,5480195.42544116
0,27,6,0,2,3,11,1954496.30197981,3812769.5324836
0,21,4,3,2,4,13,2241447.84239125,7004927.77717115
0,37,6,0,0,6,12,1797464.20856218,10866166.1721495
1,26,2,2,0,2,6,1491588.68314771,6464300.15781142
1,17,4,3,2,3,12,2294565.78415637,7848970.83556371
0,24,2,3,0,2,7,1780250.8410228,5375085.33391875
1,10,5,0,1,3,9,1955763.18601916,3641964.54417401
0,27,5,1,2,2,10,1946437.99595574,6933222.94583789
0,40,0,2,0,1,3,1287645.61174082,3998523.28455355
0,35,1,0,0,4,5,1483626.44870285,2486323.43653578
0,18,4,2,1,0,7,1676844.61467123,4271877.96863251
0,20,6,0,1,1,8,2045627.25392553,3191240.40108981
0,21,6,0,0,1,7,1481948.88636289,4365664.97019312
0,28,3,2,0,6,11,2084050.22470619,9484503.40935808
0,31,0,1,1,1,3,1224851.47863985,3599040.87199916
0,24,6,1,1,0,8,1628044.15768389,4320436.30229214
0,11,4,2,1,4,11,2420836.190338,8478473.27013227
1,15,5,3,2,7,17,2267825.18583772,8597140.35698288
0,11,0,1,1,6,8,1920015.35183242,4539505.89316701
0,22,2,3,0,5,10,1390063.55407471,3377963.52522228
0,30,6,2,2,6,16,2616875.96734618,8008491.48040026
1,28,4,0,0,0,4,1225364.17057721,2653803.48648445
0,10,5,1,2,1,9,1704644.77282628,7406972.16663846
1,13,2,3,0,1,6,1907431.76248367,6069917.96791606
0,14,0,1,1,0,2,1168706.42358712,2225802.8653702
0,36,5,1,1,7,14,2664566.43641331,8658416.72972247
0,34,1,0,1,7,9,2151623.23508893,4219308.28699953
0,10,0,0,2,6,8,2048843.53236677,5100727.69478461
1,32,6,0,1,0,7,1275330.89442242,4436103.67077218
0,24,0,1,0,2,3,1127137.10475391,2330308.94821674
0,34,2,3,1,2,8,1705548.68753002,5230443.07017838
0,21,6,2,0,7,15,2478829.70763355,5469566.73340784
0,27,3,1,0,0,4,1606461.56992662,3894408.29997208
1,10,6,2,2,6,16,2371969.18834565,7062574.54579527
1,32,4,2,0,1,7,1866438.44099003,7851757.38104685
0,18,5,2,1,5,13,2432188.91082107,7041458.34832748
0,26,0,3,2,3,8,1603935.508257,3623840.45495479
0,28,4,2,2,1,9,1950585.13409168,5509039.28127558
0,27,0,2,0,4,6,1415510.75366793,7490659.17460221
0,22,1,0,2,6,9,2215373.70280657,4080430.58738424
0,15,2,1,2,3,8,1908621.78196771,7871774.96845963
0,40,5,1,2,5,13,2122907.88695111,7595132.73395597
0,21,5,0,0,6,11,2227268.31828309,5538301.52901224
0,33,2,0,2,2,6,1415317.56501607,3219254.34692247
0,19,1,1,1,1,4,1638358.08315532,4708733.1207945
0,16,3,2,2,6,13,2382849.63020529,6411713.42886906
0,18,2,1,0,7,10,1670426.66755729,5162321.23912901
0,12,2,2,1,6,11,2299683.286878,6935781.20763557
0,12,5,2,1,1,9,1603322.66821248,6767376.773977
1,27,2,2,2,6,12,2010528.2034173,7654492.8809524
1,23,6,2,2,1,11,2286067.43533185,10094055.3948455
0,17,0,0,2,3,5,1323556.49041313,4100487.2305862
0,18,2,2,2,0,6,1920290.69109708,5934127.39210392
1,36,4,3,1,4,12,2366149.8875338,8322573.22034912
0,36,2,1,2,2,7,1920139.67003505,4865849.88719806
0,28,5,3,0,2,10,2022255.74451839,7512931.0709799
0,28,4,2,1,4,11,2236993.35743559,4581770.33237732
0,34,5,0,0,3,8,1867227.18228664,4129864.3041791
1,17,0,0,0,3,3,1358906.68005489,1397012.91592273
0,13,2,3,2,1,8,1757699.63285024,6839117.19928006
1,32,3,0,2,3,8,2433722.0713232,4429795.357322
0,20,1,1,0,7,9,2297537.04710329,7464200.34343228
1,28,0,1,0,4,5,1614242.37705905,4998392.03612414
1,16,2,1,2,1,6,1660010.29666686,1590724.5794567
0,38,3,3,0,0,6,1700316.73571454,6577972.45351463
0,30,1,0,1,7,9,1861776.73273257,5150005.01591546
0,40,5,1,1,6,13,2259078.60671604,10027174.427337
0,10,0,0,1,5,6,2037936.1828913,4702395.1011802
1,28,0,0,2,3,5,1470031.32834776,1318577.08517603
0,27,5,2,2,3,12,2680047.88526612,5516501.60054045
0,35,0,1,1,3,5,1645062.05620404,3900486.78298472
0,18,0,3,1,3,7,1829321.70441651,2394538.94391175
0,15,2,0,0,0,2,954659.683268207,5473281.42336687
0,40,5,2,1,1,9,1725838.29969492,3255239.25040956
0,26,1,2,2,7,12,1893272.5451665,8302114.0057725
0,37,3,2,1,5,11,2367489.73211588,4252579.88027385
0,35,0,2,2,4,8,2161429.79036465,3218257.84005254
1,39,1,3,2,6,12,2481382.23685309,7316692.27829271
0,35,0,3,2,1,6,1574376.75262538,5404749.19576506
1,34,5,3,0,3,11,2187537.8266698,5479958.98188012
0,25,0,0,0,6,6,1806358.87623647,4436828.93345801
0,31,5,0,0,4,9,1552385.94466549,8692427.96564307
0,29,3,1,2,3,9,1960612.71649361,7767615.00721853
1,12,6,1,2,1,10,2195646.76660554,3548730.70401604
1,39,5,3,2,7,17,3726694.93644643,6715696.04331205
0,34,6,2,0,2,10,2363170.92683102,6867801.23903779
0,39,6,1,0,5,12,2047249.52017594,7792612.92045724
1,10,2,3,1,2,8,2354829.04051506,2489356.93744245
0,24,4,0,1,4,9,2269730.4700613,6453561.64816939
1,24,6,1,1,3,11,1644074.73344294,8752168.055016
1,36,4,2,2,3,11,2245662.52871018,7926490.5529027
0,12,1,1,1,0,3,1237741.81126155,3380888.75458755
1,10,6,3,2,5,16,2434925.37531542,10388151.2659771
0,31,6,1,1,5,13,2473827.92047548,7628506.85950009
1,18,5,3,0,4,12,2063047.98577832,4420796.80836072
1,33,0,0,2,3,5,1314334.58118599,5220935.13070072
0,14,4,2,0,4,10,2234841.9629662,7512757.05381921
0,37,3,3,1,5,12,2144072.684677,4142205.671958
0,13,6,3,0,6,15,3045444.11024737,5114492.90122485
0,24,2,0,0,7,9,1459992.36463803,7985639.81900954
0,22,1,1,0,2,4,1209122.63432155,5179393.65709249
0,12,5,2,1,1,9,2146481.67558875,5474076.48088655
1,23,5,1,1,2,9,2289703.17459384,6804728.59831391
0,28,6,1,2,1,10,2481021.68868998,7883903.34021298
0,37,4,1,0,7,12,1539305.20343753,8047660.67109661
0,33,1,1,0,6,8,1824276.89015271,7104044.78888813
0,35,3,3,1,0,7,1911275.47232279,6199116.38764834
1,39,0,1,1,7,9,2147479.67387856,4414862.87476532
0,32,2,2,0,5,9,1526965.48650024,4445033.27840906
0,10,4,2,2,7,15,3159141.44908179,8920449.0040714
0,38,0,1,2,4,7,1913551.12135329,3468428.8714333
0,20,6,0,0,3,9,2031651.86678228,7359779.73738099
0,26,0,2,1,7,10,2215223.78770347,4135218.57949241
1,32,6,2,2,4,14,2808362.49848155,8193096.21363082
0,23,6,3,0,6,15,2869321.55863978,6414531.94439416
0,37,3,1,1,5,10,1895797.65520688,6727121.52793999
1,10,4,3,0,7,14,2712094.39231358,7825540.61514104
0,39,0,1,0,5,6,1399761.9478614,4609183.66676876
0,36,2,3,1,6,12,1882232.37290476,5128374.84117342
0,35,2,0,2,2,6,1599467.39964072,4538491.97004903
1,25,2,3,0,1,6,1649192.9744874,4399536.67080174
0,29,0,0,1,6,7,2060199.55509799,4190458.08752896
0,27,3,1,1,2,7,1413935.58557518,5202843.19631638
0,33,5,2,1,7,15,2628315.29328599,8333887.26383365
0,20,3,0,1,7,11,2055077.88483579,6064614.45877697
1,12,4,0,2,3,9,1686468.87034615,5197001.77461073
0,29,3,2,2,1,8,1771057.46097863,7061436.78282072
0,38,0,2,2,1,5,1670150.38026411,5504342.39782851
0,29,6,3,2,0,11,1660308.90576016,7009251.70623475
1,23,2,2,2,0,6,1744005.92499835,6822816.7606231
0,30,2,0,0,6,8,1678067.28027564,3984082.91485001
0,24,1,3,1,2,7,1585259.76048073,4207050.77108225
1,24,1,2,1,6,10,2293198.99273119,6739644.90449721
0,10,0,2,1,2,5,1437538.04920041,2214899.85042031
0,31,1,2,2,2,7,1918277.32971648,6128835.90128027
1,34,6,2,2,7,17,2434136.43048726,6770913.40172652
0,12,1,3,1,4,9,1320001.64517608,6792443.86107642
0,15,3,0,2,7,12,2223196.60043704,6006175.91003267
0,33,4,2,2,5,13,1710272.75080251,5440756.2961465
0,33,5,3,0,4,12,2204709.92868633,10293921.9906306
1,40,1,2,0,3,6,1425185.11954365,5137311.18990242
0,19,5,1,0,2,8,1638722.72373317,6018600.73927477
0,34,3,2,0,2,7,1711139.10198342,5285720.99709506
0,25,4,3,1,6,14,2072114.73392594,8240102.64430877
0,38,6,1,2,6,15,2114071.35181852,7936644.94637962
0,11,1,0,2,7,10,2084020.79301493,7928516.18170534
0,29,4,3,0,1,8,1281468.14620539,6010579.79168584
1,17,2,2,1,0,5,1558732.95431523,4093357.76091794
1,34,1,0,1,1,3,1283427.06034188,7077541.83966134
0,22,0,1,1,0,2,875722.938734651,799172.029721135
1,18,2,0,2,0,4,1261696.9006196,4995407.06173885
0,17,5,1,2,5,13,2746208.30884021,6532789.29157515
1,34,1,3,1,2,7,1417106.19629177,3671544.25417718
0,17,2,0,1,6,9,2140567.45279278,6504294.96799535
0,11,0,2,0,2,4,1254065.00836393,4482213.18520104
0,16,6,3,0,3,12,2405932.53427066,4922005.21665765
1,15,6,2,0,7,15,2242894.67786394,7259223.71234231
0,37,6,0,0,5,11,1840040.62602724,1722780.62375233
0,10,6,1,0,3,10,1635588.96330993,5397984.29826348
0,15,3,0,1,5,9,1637983.08271206,6490752.63381755
1,37,1,2,1,0,4,1596710.78443086,1921213.81395212
0,22,6,3,0,6,15,3016914.30653529,8203260.77652253
0,14,5,1,1,4,11,1431214.99150619,9068757.7454931
1,30,3,3,1,1,8,1792820.9637405,6194472.36623087
1,17,5,2,1,5,13,3012571.84130472,6093007.57935265
0,35,0,0,0,0,0,1134951.78265891,3934277.16352664
0,15,5,0,0,4,9,1350000.16654717,5054011.18478656
0,14,3,3,1,7,14,3284436.54481729,7814834.97349704
0,39,3,0,0,1,4,1290209.58550041,3535909.31546316
0,26,4,3,1,3,11,1676502.64148494,6886684.7767623
0,22,2,0,2,3,7,1865945.45530713,4087944.09876004
1,22,2,0,1,1,4,1519856.71205734,5652101.8102021
1,16,1,1,1,4,7,2092279.09194243,4754354.22907133
0,13,2,0,1,7,10,1940796.05463422,8152189.37515923
0,20,0,3,1,4,8,1968196.48689583,4527463.93950148
1,18,1,0,2,0,3,1236598.08102991,4407128.40586383
0,29,2,2,0,5,9,1603520.57135932,7615479.4300685
0,36,2,1,1,0,4,1525179.33598061,2232549.28882548
0,26,6,1,2,5,14,2059903.81554332,6962345.30869223
0,18,4,0,1,0,5,1701873.48436917,3847850.93694599
0,13,3,1,0,7,11,2258891.86258208,5660497.3567063
1,34,4,3,1,6,14,1830566.29914296,5264614.49083141
1,33,5,0,2,0,7,1927843.70512574,3589043.69237097
0,26,0,0,1,3,4,1488502.22417368,2397386.88940517
0,30,0,2,0,6,8,1684532.66935343,4714138.42317451
0,22,6,3,2,2,13,1776598.52050005,8446587.47410794
0,34,4,3,2,4,13,1662941.32467554,7621479.31881343
0,35,5,2,1,0,8,1666902.86454954,4452600.90987735
0,19,4,0,2,3,9,1810053.23890133,8298614.26665829
0,22,1,1,0,6,8,2165851.46667188,5581344.76727482
1,24,0,2,2,4,8,1435380.90556276,5980294.8354963
0,12,4,1,0,2,7,1437038.48611059,5683492.09839788
0,10,5,3,2,3,13,2785294.14454638,7130960.74068655
0,27,3,2,0,1,6,1616843.65429719,6154080.26206548
1,19,0,1,0,2,3,874960.888076573,4506210.26154844
0,20,2,3,0,5,10,1656749.6706674,6295537.87356995
1,30,6,0,2,5,13,2583323.13142279,8849644.45526037
0,12,4,3,0,2,9,2059003.78984487,4140821.57418265
1,25,2,0,1,0,3,1231407.0558886,5049968.9485272
0,26,2,2,0,7,11,2170757.95484702,7237539.1047268
0,12,1,0,0,2,3,1459405.13753244,3781305.74478301
1,15,0,1,1,1,3,1434511.85035713,5335903.73330027
1,29,6,2,0,5,13,2042768.34764096,11626535.3336109
0,14,2,0,1,4,7,1701330.00341978,5583531.91454816
0,21,3,2,0,2,7,1773500.45112331,6423466.78366264
1,23,5,0,2,4,11,2265844.62228267,4880974.7566378
1,32,2,1,1,4,8,2195375.97059902,5810807.6083227
0,24,4,0,2,3,9,2068204.21400725,5653303.56520359
0,37,2,2,0,7,11,1937516.47553182,6543808.97999107
0,11,5,3,2,1,11,2355120.25952493,6273987.97554412
0,35,5,0,0,5,10,2108775.5922745,5993550.97607123
0,26,0,2,0,3,5,1527105.53588856,2730704.96003573
0,32,0,0,1,5,6,1660910.25196164,7885446.65612961
1,26,5,0,1,0,6,2048826.70993345,4243649.12730512
0,39,2,1,1,5,9,1998997.10724145,3898106.74204909
1,24,3,2,1,4,10,1958204.65205686,4731549.57979042
0,21,0,2,2,2,6,1441819.03676738,5281814.91747675
0,20,1,1,1,4,7,1563766.33487085,5539796.81578951
0,36,1,3,1,3,8,1482961.62506082,2533175.3221103
0,15,1,1,0,2,4,598972.795524701,3153573.24617056
0,39,4,1,1,1,7,1358904.25560189,4904604.74945781
0,39,5,2,0,7,14,2182661.61565811,9933563.1776956
0,13,3,0,1,0,4,1614262.87778006,5393398.87331619
1,28,3,2,2,3,10,1816173.27405464,11245405.981425
0,28,1,0,1,4,6,1493875.01339743,5850298.56862177
0,12,6,2,0,4,12,2110000.5468225,2762800.18660536
0,20,5,1,2,2,10,2090401.00744677,5084308.45691394
1,26,3,0,0,0,3,1188770.65968515,5429107.43505898
0,36,6,3,0,4,13,2169964.16217333,7594222.71800937
0,36,3,2,0,2,7,1406904.62357911,5366621.16472063
1,36,4,2,1,5,12,2088907.8919337,4632300.19537172
0,13,6,3,0,4,13,2991683.37253176,9311060.62078815
0,13,6,0,1,7,14,2830767.94560908,3843562.75628508
0,36,5,0,2,4,11,1750643.53726589,5702613.59840653
0,13,1,2,2,7,12,2238272.08301319,7445741.49522394
0,16,0,3,1,7,11,2593951.27477654,7336084.93009383
0,26,2,0,2,6,10,1969626.1617573,9561929.71270266
0,16,5,0,0,7,12,2261662.39425399,4464371.31238847
0,39,4,0,2,3,9,2050576.5525171,5382244.6993963
0,17,4,3,1,1,9,1822409.6578924,6050984.35721161
1,33,0,3,2,2,7,2144205.1945309,3871637.1398632
0,11,1,3,0,6,10,1869624.63057877,5862116.30676389
0,15,0,1,2,6,9,1724709.6514182,5135179.12477121
0,40,0,0,2,6,8,1926508.71106105,6075511.2412223
1,36,4,2,0,5,11,2026420.9201063,5267830.31909413
0,36,6,2,2,7,17,2492906.98178903,10619147.618108
0,30,1,2,1,6,10,1611222.78824072,6412834.51691067
